Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000000558	SLC1A6	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6 [Source:NCBI gene;Acc:420057]	28	792585	812847	-1	protein_coding	-5.49719274683257	0.468245975682942	31.2190614298872	2.30491711612245e-08	2.1564769616898e-07
ENSGALG00000000560		peptidase inhibitor 16 [Source:NCBI gene;Acc:419818]	26	1639626	1646179	1	protein_coding	1.53926685187184	-0.653764900005299	1.29049227409274	0.255957250638938	0.373154418853381
ENSGALG00000000564	CCDC47	coiled-coil domain containing 47 [Source:NCBI gene;Acc:419958]	27	5215338	5225187	-1	protein_coding	0.259478262782577	4.43863407004262	4.49068919752606	0.0340799357160105	0.0794796163452984
ENSGALG00000000573	PER3	period circadian clock 3 [Source:NCBI gene;Acc:419366]	21	291189	310409	-1	protein_coding	-0.963576182435125	2.39836327335902	13.6498122990103	0.000220263338171742	0.00106311567942822
ENSGALG00000000576	METTL25B	ribosomal RNA adenine dimethylase domain containing 1 [Source:NCBI gene;Acc:768974]	25	2624337	2626380	-1	protein_coding	0.377787471235847	3.46819549433396	4.72543703968464	0.0297196297435358	0.0716655898455253
ENSGALG00000000577	RANBP3	RAN binding protein 3 [Source:NCBI gene;Acc:420058]	28	832528	873641	1	protein_coding	-0.103111911156075	5.67456010736791	1.69740257166656	0.192628014703848	0.309773944539918
ENSGALG00000000579	VAMP3	vesicle-associated membrane protein 3 [Source:NCBI gene;Acc:419368]	21	310699	314464	-1	protein_coding	0.125032537687647	4.38286981367574	1.00856980622912	0.315245713113033	0.436679982667588
ENSGALG00000000581	DDX42	DEAD-box helicase 42 [Source:NCBI gene;Acc:419959]	27	5225378	5241792	1	protein_coding	0.0578962886403543	5.97384942079653	0.655265632321273	0.418236345669561	0.539798313970733
ENSGALG00000000583	SOX13	SRY-box 13 [Source:NCBI gene;Acc:419820]	26	1695658	1714634	1	protein_coding	2.74833290917514	-0.493301984328019	3.87141272129705	0.0491151635715113	0.104937041508291
ENSGALG00000000584		protein tyrosine phosphatase, receptor type, V, pseudogene [Source:NCBI gene;Acc:421174]	26	380663	408134	1	protein_coding	-1.63374869629371	-0.65376301206411	1.48688880958654	0.222699806719015	0.338630157199503
ENSGALG00000000585	MYL4	myosin, light chain 4, alkali; atrial, embryonic [Source:NCBI gene;Acc:396472]	27	5250693	5256162	1	protein_coding	-1.19166120916505	6.05378263378929	277.459161264121	2.68718635224953e-62	2.53359975297871e-60
ENSGALG00000000596	CDC27	cell division cycle 27 [Source:NCBI gene;Acc:419960]	27	5259680	5286482	1	protein_coding	-0.00215358795024955	5.37901452560598	0.000602188610748122	0.980422251549425	0.98612924922259
ENSGALG00000000599	MARCHF2	membrane associated ring-CH-type finger 2 [Source:NCBI gene;Acc:420062]	28	911079	922400	-1	protein_coding	2.74833283285962	-0.493302024350987	3.87141258408619	0.0491151675866192	0.104937041508291
ENSGALG00000000603	KANSL1	KAT8 regulatory NSL complex subunit 1 [Source:NCBI gene;Acc:419961]	27	5290753	5359216	1	protein_coding	-0.107497933579394	4.86427456411017	1.05133349350335	0.305200171139017	0.426529352810387
ENSGALG00000000606	ARL8A	ADP ribosylation factor like GTPase 8A [Source:NCBI gene;Acc:421175]	26	355155	365068	-1	protein_coding	0.14260009401951	4.01697514688603	1.01128640314636	0.314594853780467	0.436197250988459
ENSGALG00000000607	GPR37L1	G protein-coupled receptor 37 like 1 [Source:NCBI gene;Acc:421176]	26	349399	353524	1	protein_coding	-0.920017833815189	0.165668081914022	1.5852052828374	0.208012504902454	0.326872748610837
ENSGALG00000000608	CDH1	cadherin 1 [Source:NCBI gene;Acc:415860]	11	18870452	18879210	1	protein_coding	-1.00814403913907	1.95923845096717	10.5517311728892	0.00116079315913138	0.00458987519212578
ENSGALG00000000615	NWD1	NACHT and WD repeat domain containing 1 [Source:NCBI gene;Acc:419556]	23	678435	689421	-1	protein_coding	0.0557070192785135	6.56593834723877	0.907865739709302	0.340681335640965	0.464245174172095
ENSGALG00000000618	ZCCHC17	zinc finger CCHC-type containing 17 [Source:NCBI gene;Acc:404295]	23	688912	702716	1	protein_coding	0.343389376839544	6.43534309226317	31.1675017485781	2.36695651175027e-08	2.20882281305569e-07
ENSGALG00000000619	ANGPTL4	angiopoietin like 4 [Source:NCBI gene;Acc:769087]	28	945364	954006	-1	protein_coding	-0.916608207938917	3.81729235433667	35.3414993663067	2.7667349573157e-09	2.87640496465416e-08
ENSGALG00000000621	KANK3	KN motif and ankyrin repeat domains 3 [Source:NCBI gene;Acc:428321]	28	971434	981257	1	protein_coding	-0.91572386587017	4.61649755703811	62.1776438980358	3.1383051412043e-15	5.51827063172852e-14
ENSGALG00000000627	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11 [Source:NCBI gene;Acc:428173]	21	539941	556279	1	protein_coding	-0.128216106053829	4.64466016117629	1.28251719928469	0.257431528823272	0.374704369276035
ENSGALG00000000629		NADH:ubiquinone oxidoreductase subunit A7 [Source:NCBI gene;Acc:420065]	28	983593	984731	1	protein_coding	0.0358573250854154	8.53334184308215	1.36227949018905	0.24314281642829	0.363882455292311
ENSGALG00000000630	HAS3	hyaluronan synthase 3 [Source:NCBI gene;Acc:427564]	11	18909088	18913330	1	protein_coding	-1.63374869629371	-0.65376301206411	1.48688880958654	0.222699806719015	0.338630157199503
ENSGALG00000000636	MDM4	MDM4, p53 regulator [Source:NCBI gene;Acc:419823]	26	1813731	1832064	1	protein_coding	-0.405637126872462	2.44861378726558	2.59684106325952	0.107076949028776	0.19449197013593
ENSGALG00000000637	ZBTB48	zinc finger and BTB domain containing 48 [Source:NCBI gene;Acc:419370]	21	570199	581910	-1	protein_coding	0.325119852868258	3.71817096109471	4.20598683333314	0.0402815302329855	0.0905545910685415
ENSGALG00000000638	UTP4	UTP4, small subunit processome component [Source:NCBI gene;Acc:769632]	11	18914355	18919580	1	protein_coding	-0.0338975790188605	4.36730149150104	0.0736454455313735	0.786101133229268	0.854291344806091
ENSGALG00000000639	LRRN2	leucine rich repeat neuronal 2 [Source:NCBI gene;Acc:428261]	26	1842480	1844570	-1	protein_coding	-2.53178109686309	0.468240499152405	13.4077693793856	0.000250584222873775	0.00119159994364318
ENSGALG00000000643	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3 [Source:NCBI gene;Acc:769431]	14	13235341	13245080	-1	protein_coding	1.47492173024911	-0.348911712024653	1.64480575958004	0.199667371979074	0.317691601113152
ENSGALG00000000650	NIP7	NIP7, nucleolar pre-rRNA processing protein [Source:NCBI gene;Acc:415863]	11	18933246	18934623	1	protein_coding	0.095720141538074	7.14740658176981	3.95527119686716	0.0467247886489251	0.10253391120652
ENSGALG00000000652	ACOT7	acyl-CoA thioesterase 7 [Source:NCBI gene;Acc:419371]	21	622081	629374	1	protein_coding	0.427317658939865	5.45215886862422	24.4603232325648	7.5855972170374e-07	5.87977865079646e-06
ENSGALG00000000653	CNTN2	contactin 2 [Source:NCBI gene;Acc:419825]	26	1979695	2003254	1	protein_coding	1.54982140078941	1.42867441455165	14.1248959448794	0.000171064691479995	0.000849652375439013
ENSGALG00000000654	TMED6	transmembrane p24 trafficking protein 6 [Source:NCBI gene;Acc:101750075]	11	18934966	18937487	-1	protein_coding	-0.136009849316366	0.580702451107208	0.057818898505285	0.80997707493717	0.872181309939696
ENSGALG00000000657	TERF2	telomeric repeat binding factor 2 [Source:NCBI gene;Acc:395598]	11	18938562	18946393	-1	protein_coding	-0.149211112403338	4.83245435934171	1.98157756810132	0.159224311869342	0.266559972281492
ENSGALG00000000667	EDN2	endothelin 2 [Source:NCBI gene;Acc:419559]	23	1063330	1068649	1	protein_coding	-3.95148774690266	1.87354909381537	83.2120766158745	7.37060485786737e-20	1.76781371338806e-18
ENSGALG00000000668	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit [Source:NCBI gene;Acc:419826]	26	2014218	2023555	-1	protein_coding	0.00777588288013003	4.77249990532048	0.00514908895437083	0.942795172116748	0.962249728767518
ENSGALG00000000669	ETV3	ETS variant 3 [Source:NCBI gene;Acc:426718]	25	2520992	2528858	1	protein_coding	0.162141149883445	-0.0973707243087089	0.0348261009161166	0.851960524588994	0.902023469731026
ENSGALG00000000672	SCMH1	sex comb on midleg homolog 1 (Drosophila) [Source:NCBI gene;Acc:768916]	23	1344051	1374495	1	protein_coding	-3.23461334498931	-0.419295062696983	5.94739778828163	0.0147390280520307	0.0398716025835277
ENSGALG00000000674	MYO1D	myosin ID [Source:NCBI gene;Acc:419963]	27	3817962	3888947	1	protein_coding	-0.552699647976504	2.54419996576525	5.15948436814143	0.0231197602981966	0.0579158997666917
ENSGALG00000000678	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:NCBI gene;Acc:395465]	23	1506533	1508755	1	protein_coding	-1.35165124716015	3.51154735037928	58.8383021378807	1.71176432163836e-14	2.88913061508622e-13
ENSGALG00000000681	PAK1	p21 (RAC1) activated kinase 1 [Source:NCBI gene;Acc:419083]	1	194484628	194551701	1	protein_coding	0.829716116265587	5.15336797753482	72.1465957847038	1.99790067198583e-17	4.12283766971869e-16
ENSGALG00000000684	KLHDC8A	kelch domain containing 8A [Source:NCBI gene;Acc:419829]	26	2090546	2094449	-1	protein_coding	-0.13784597064012	0.95921433508386	0.0867152819082785	0.768395280243922	0.839304630347068
ENSGALG00000000685	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:NCBI gene;Acc:419964]	27	3794520	3809775	-1	protein_coding	-0.381361262550265	2.20129920473752	1.89708356568003	0.168405124407428	0.279236938393579
ENSGALG00000000690	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4 [Source:NCBI gene;Acc:419084]	1	194560365	194594269	1	protein_coding	-4.10854340601547	1.09169748095102	44.5692217309122	2.45521150472954e-11	3.18536752398896e-10
ENSGALG00000000692	CDK18	cyclin dependent kinase 18 [Source:NCBI gene;Acc:771736]	26	2156870	2171973	1	protein_coding	2.26691756262316	-0.571303309991138	2.58096437091057	0.108155750870158	0.19449197013593
ENSGALG00000000693	NOB1	NIN1/PSMD8 binding protein 1 homolog [Source:NCBI gene;Acc:415867]	11	19039525	19042055	-1	protein_coding	-0.243429803564157	5.82588389806602	10.5009448176826	0.00119313519871649	0.00469907082044013
ENSGALG00000000695	MFSD4A	major facilitator superfamily domain containing 4A [Source:NCBI gene;Acc:419831]	26	2178133	2192431	1	protein_coding	0.931981544255508	0.258768241093824	1.7549746923092	0.185252564506209	0.300609571065954
ENSGALG00000000699	WWP2	WW domain containing E3 ubiquitin protein ligase 2 [Source:NCBI gene;Acc:415868]	11	19042181	19073845	1	protein_coding	0.0464664623298013	3.7862466731582	0.0913444515174155	0.762474871603349	0.835098045070353
ENSGALG00000000703	SLC45A3	solute carrier family 45 member 3 [Source:NCBI gene;Acc:771751]	26	2224414	2246628	-1	protein_coding	0.692782392371227	2.34621393574548	6.70737289934615	0.00960150745854356	0.0282745522547364
ENSGALG00000000707	PSMD7	proteasome 26S subunit, non-ATPase 7 [Source:NCBI gene;Acc:415869]	11	19074895	19080147	-1	protein_coding	0.331577627039929	7.61473967135763	63.9126869380849	1.30057399278755e-15	2.34244011855037e-14
ENSGALG00000000708	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:NCBI gene;Acc:404775]	26	2262710	2277921	-1	protein_coding	0.217060651887497	9.31331887574368	79.7112591497825	4.33324294464957e-19	1.00195936756094e-17
ENSGALG00000000712	RAB29	RAB29, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9789]	26	2278989	2285673	-1	protein_coding	-0.0639458293105189	3.71410552548166	0.164648537842406	0.684912287129945	0.770347600138258
ENSGALG00000000713	ZFHX3	zinc finger homeobox 3 [Source:NCBI gene;Acc:395682]	11	19493186	19635682	1	protein_coding	-0.327170511550947	6.1499787501304	23.6580507585318	1.15063531556967e-06	8.69695815230514e-06
ENSGALG00000000719	RPL22	ribosomal protein L22 [Source:NCBI gene;Acc:373937]	21	640004	645489	1	protein_coding	-0.0919918136169546	11.302976172805	58.6263790230159	1.90643219225071e-14	3.20779213640709e-13
ENSGALG00000000720		guanylate binding protein 1 [Source:NCBI gene;Acc:419563]	23	1516302	1523141	1	protein_coding	-1.59119118857339	1.11677255159655	11.9802716709744	0.000537667448133453	0.00234095098735493
ENSGALG00000000721	SLC41A1	solute carrier family 41 member 1 [Source:HGNC Symbol;Acc:HGNC:19429]	26	2287405	2305691	-1	protein_coding	0.474550960612245	0.544171794995573	0.659931533023281	0.416584115732196	0.538781688714494
ENSGALG00000000723	STX12	syntaxin 12 [Source:NCBI gene;Acc:769300]	23	1524210	1536927	1	protein_coding	0.15948806676706	5.46206402529389	3.48341098328388	0.0619868454801676	0.126601331282277
ENSGALG00000000724	PM20D1	peptidase M20 domain containing 1 [Source:NCBI gene;Acc:419838]	26	2303301	2320772	-1	protein_coding	0.398238509137269	4.57384714960795	11.5365308504551	0.000682418615700792	0.00288951312424296
ENSGALG00000000726	ELAVL1	ELAV like RNA binding protein 1 [Source:NCBI gene;Acc:395637]	28	1027920	1050549	-1	protein_coding	0.0294391400249496	6.60249297027682	0.260094710091544	0.610055095175123	0.714284637279615
ENSGALG00000000729	PPP1R8	protein phosphatase 1 regulatory subunit 8 [Source:NCBI gene;Acc:419564]	23	1536772	1555237	1	protein_coding	0.114523738995578	5.47547824766099	1.81607193409553	0.177781557508767	0.291295414902379
ENSGALG00000000734	RPA2	replication protein A2 [Source:NCBI gene;Acc:419566]	23	1570009	1573848	-1	protein_coding	0.0402006633928729	6.36727322058826	0.413421839091956	0.52023780472917	0.632204541146993
ENSGALG00000000737	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B [Source:NCBI gene;Acc:769013]	23	1574041	1579810	1	protein_coding	-0.199996636523883	2.58969820245299	0.704830157296142	0.401165435442954	0.523448624127844
ENSGALG00000000747	CHD5	chromodomain helicase DNA binding protein 5 [Source:NCBI gene;Acc:100857108]	21	645544	673036	1	protein_coding	0.228299805675068	3.39830372967601	1.65465498795629	0.198326544678934	0.316887862549817
ENSGALG00000000748	TJP3	tight junction protein 3 [Source:NCBI gene;Acc:420070]	28	1088220	1098575	-1	protein_coding	0.526972708703261	-0.156265345023742	0.328192092642055	0.566725593628073	0.675312246026547
ENSGALG00000000751	ARNT	aryl hydrocarbon receptor nuclear translocator [Source:NCBI gene;Acc:374026]	25	174129	194999	-1	protein_coding	0.043049473811731	5.35547233923094	0.236681722329276	0.626613089749391	0.725714023677921
ENSGALG00000000755	ACER3	alkaline ceramidase 3 [Source:NCBI gene;Acc:419087]	1	194764118	194819371	-1	protein_coding	0.314335841033769	5.48988817951271	13.6871199134265	0.000215930372270283	0.00104450706834148
ENSGALG00000000761	TSKU	tsukushi, small leucine rich proteoglycan [Source:NCBI gene;Acc:419088]	1	194859310	194874075	-1	protein_coding	0.621796570752434	2.01364409698604	4.19413559179201	0.0405640282784116	0.0910048773909718
ENSGALG00000000764	SSR2	signal sequence receptor subunit 2 [Source:NCBI gene;Acc:425656]	25	161090	164525	1	protein_coding	0.201026746235043	8.07833658609235	31.932242954746	1.59645089444453e-08	1.51697510274022e-07
ENSGALG00000000769	RAB7B	RAB7B, member RAS oncogene family [Source:NCBI gene;Acc:771782]	26	2349209	2352491	-1	protein_coding	-0.498252580244317	0.544180049071802	0.742240460355934	0.388944122687253	0.511409069810582
ENSGALG00000000776	BRPF3	bromodomain and PHD finger containing, 3 [Source:NCBI gene;Acc:421182]	26	192701	216901	1	protein_coding	-0.493158694271149	5.82503940475269	42.840243017485	5.93975968039093e-11	7.3989922123503e-10
ENSGALG00000000777	EYA3	EYA transcriptional coactivator and phosphatase 3 [Source:NCBI gene;Acc:395717]	23	1582589	1627539	-1	protein_coding	-0.0301207921308733	4.74057789622612	0.0756097327817558	0.783337565765632	0.852304313248977
ENSGALG00000000785	HYAL1	hyaluronoglucosaminidase 1 [Source:NCBI gene;Acc:426739]	12	1838093	1840008	-1	protein_coding	0.222701659529604	4.22740679302408	2.85431533156226	0.0911290307069986	0.171545302726754
ENSGALG00000000787	DHX38	DEAH-box helicase 38 [Source:NCBI gene;Acc:415875]	11	19707224	19717686	-1	protein_coding	-0.181584590624331	5.69451859971252	5.33918106724948	0.0208512663259336	0.0534200749137353
ENSGALG00000000790	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8 [Source:NCBI gene;Acc:419569]	23	1641843	1655758	-1	protein_coding	0.316839658520336	8.08429140168095	79.1636471104142	5.71724634373762e-19	1.30269840128038e-17
ENSGALG00000000791		family with sequence similarity 72 member A [Source:NCBI gene;Acc:419841]	26	2384160	2390966	-1	protein_coding	0.394594773320474	3.96608382900295	7.36613606833096	0.00664635954303831	0.0204418544213189
ENSGALG00000000793	VPS72	vacuolar protein sorting-associated protein 72 homolog [Source:NCBI gene;Acc:425660]	25	257785	260117	-1	protein_coding	0.973409864012533	0.750618175136279	3.26729599784197	0.0706740242214666	0.140769793302901
ENSGALG00000000795	MFSD12	major facilitator superfamily domain containing 12 [Source:NCBI gene;Acc:420074]	28	1155041	1161700	1	protein_coding	-0.577984712412005	0.0661306128065886	0.560129457359687	0.454208086937493	0.573305216993697
ENSGALG00000000802	DHODH	dihydroorotate dehydrogenase (quinone) [Source:NCBI gene;Acc:415876]	11	19719050	19722530	-1	protein_coding	0.0138294212353833	4.89539728540399	0.0177478705113527	0.894018497403795	0.93078346559784
ENSGALG00000000811	IST1	IST1, ESCRT-III associated factor [Source:NCBI gene;Acc:415877]	11	19722896	19730099	-1	protein_coding	-0.10282646333554	6.01287315487421	2.12953658580803	0.144484431641569	0.245796582495542
ENSGALG00000000812	OAZ1	ornithine decarboxylase antizyme 1 [Source:NCBI gene;Acc:395746]	28	2082439	2086009	-1	protein_coding	0.272443897044741	5.53828719427325	10.657043145591	0.0010965254846722	0.00435939630165753
ENSGALG00000000814	HNRNPR	heterogeneous nuclear ribonucleoprotein R [Source:NCBI gene;Acc:419570]	23	1662541	1687966	1	protein_coding	-0.0144134189942019	7.73250409643112	0.132219283115204	0.716142017126045	0.79743893721315
ENSGALG00000000817	ZNF821	zinc finger protein 821 [Source:NCBI gene;Acc:415878]	11	19730464	19742076	1	protein_coding	-0.467960058217689	4.23325577902514	12.7235809639972	0.000361073724492616	0.00164582418755191
ENSGALG00000000820		5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled [Source:NCBI gene;Acc:769107]	23	1741624	1757003	1	protein_coding	-0.636693150594976	1.94528984367092	4.27731814650714	0.0386242447841467	0.0872976576160802
