geneSymbol	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Gene type	logFC	logCPM	LR	PValue	FDR
ENSCJPG00005001330	large tumor suppressor kinase 2 [Source:NCBI gene;Acc:107308321]	1	159814278	159855355	LATS2	protein_coding	-0.558220323167339	5.29820220280116	1.41509811142026	0.234211917942602	0.999984147965351
ENSCJPG00005001332	PTPRF interacting protein alpha 2 [Source:NCBI gene;Acc:107311142]	1	36545611	36811017	PPFIA2	protein_coding	0.409363155482406	4.12408217327023	0.183127482512191	0.668699194457856	0.999984147965351
ENSCJPG00005001350	exportin 4 [Source:NCBI gene;Acc:107308323]	1	159884912	159937673	XPO4	protein_coding	-0.22497403006312	5.23393573428821	0.274659468693638	0.600223149155956	0.999984147965351
ENSCJPG00005001404	EEF1A lysine methyltransferase 1 [Source:NCBI gene;Acc:107308324]	1	159952446	159956256	EEF1AKMT1	protein_coding	-0.0799572888650195	5.29986409412155	0.0447672717465117	0.832432546681213	0.999984147965351
ENSCJPG00005001405	interleukin 17D [Source:HGNC Symbol;Acc:HGNC:5984]	1	159961631	159961981	IL17D	protein_coding	-1.97506672048332	0.296410173927617	3.57992214866798	0.0584818919579053	0.999984147965351
ENSCJPG00005001414	intraflagellar transport 88 [Source:NCBI gene;Acc:107308328]	1	159971652	160001388	IFT88	protein_coding	-0.421346526108174	5.77194519948445	0.925675940545204	0.335989055675723	0.999984147965351
ENSCJPG00005001433	crystallin lambda 1 [Source:NCBI gene;Acc:107308329]	1	160005939	160048433	CRYL1	protein_coding	0.085685850373377	5.28848516018649	0.032186262368219	0.857619468574229	0.999984147965351
ENSCJPG00005001438		1	160075852	160077222		lncRNA	1.99875650933171	-4.11772692453371	1.32499260285074	0.249697996364002	0.999984147965351
ENSCJPG00005001441	gap junction protein beta 2 [Source:HGNC Symbol;Acc:HGNC:4284]	1	160077836	160105618		protein_coding	0.232615822556942	1.40973244186209	0.106179205332942	0.744536705829977	0.999984147965351
ENSCJPG00005001442		1	160085163	160086089		protein_coding	0.112777715464512	-0.763974773938521	0.0154933195547398	0.900941439047336	0.999984147965351
ENSCJPG00005001444	gap junction protein alpha 3 [Source:HGNC Symbol;Acc:HGNC:4277]	1	160114430	160125009	GJA3	protein_coding	0.100288467610262	-0.408599297225744	0.0166917456617184	0.897202134822672	0.999984147965351
ENSCJPG00005001453	zinc finger MYM-type containing 2 [Source:NCBI gene;Acc:107308334]	1	160153648	160239032	ZMYM2	protein_coding	-0.332620131709138	6.77179343462316	0.600480005908707	0.438394940672195	0.999984147965351
ENSCJPG00005001480	paraspeckle component 1 [Source:NCBI gene;Acc:107308336]	1	160274826	160312152	PSPC1	protein_coding	-0.0485567655699276	7.3709690340343	0.0134293711676037	0.907743554115328	0.999984147965351
ENSCJPG00005001488	M-phase phosphoprotein 8 [Source:NCBI gene;Acc:107308335]	1	160338028	160354062	MPHOSPH8	protein_coding	-0.345765836663647	5.93618765475999	0.473111911899082	0.491559016363616	0.999984147965351
ENSCJPG00005001660	centromere protein J-like [Source:NCBI gene;Acc:107308344]	1	160361150	160376478	CENPJ	protein_coding	-0.191490675473244	4.46736550754964	0.152742196165693	0.695928471187504	0.999984147965351
ENSCJPG00005001674	ring finger protein 17 [Source:NCBI gene;Acc:107308343]	1	160377312	160417079	RNF17	protein_coding	-0.448151313466153	7.55237161068634	0.193463587710085	0.660049402863478	0.999984147965351
ENSCJPG00005001703		1	160418086	160435121		lncRNA	-2.98780010725231	-3.97760053431316	2.58571680662325	0.107831582655802	0.999984147965351
ENSCJPG00005001706		1	160515749	160517696		lncRNA	1.80391993563943	-4.14339664435229	1.19818144717275	0.273685451571077	0.999984147965351
ENSCJPG00005001708		1	160544771	160555552		lncRNA	0.121251336391286	-0.359392137799655	0.0301303288445381	0.8621948437251	0.999984147965351
ENSCJPG00005001721	Rho GTPase activating protein 20 [Source:NCBI gene;Acc:107308345]	1	160566763	160603325	ARHGAP20	protein_coding	0.131759947181002	3.81577036581985	0.0867723608541127	0.768321246355676	0.999984147965351
ENSCJPG00005001742	ferredoxin 1 [Source:NCBI gene;Acc:107308346]	1	160621809	160642141	FDX1	protein_coding	-0.0967659651542642	4.90025027079504	0.0526062518761279	0.818588712407603	0.999984147965351
ENSCJPG00005001745		1	160656422	160661496		lncRNA	-1.20819485706403	-2.44882291887787	1.30769566925005	0.252812291148984	0.999984147965351
ENSCJPG00005001749	radixin [Source:NCBI gene;Acc:107308347]	1	160663466	160693186	RDX	protein_coding	-0.144653742675389	8.12581774850274	0.10007979768443	0.751733894722382	0.999984147965351
ENSCJPG00005001767	zinc finger CCCH-type containing 12C [Source:NCBI gene;Acc:107308348]	1	160700251	160717173	ZC3H12C	protein_coding	-0.3378674068352	3.27605669298561	0.461441190605128	0.496951200024009	0.999984147965351
ENSCJPG00005001770		1	160735340	160737220		lncRNA	-1.61513325685625	-1.1468215535784	2.91377373898429	0.0878261499366882	0.999984147965351
ENSCJPG00005001772	chromosome 1 open reading frame, human C11orf87 [Source:NCBI gene;Acc:107308349]	1	160908013	160908477	C11orf87	protein_coding	0.14611795564408	3.13111661816741	0.0495989587030294	0.823762590380608	0.999984147965351
ENSCJPG00005001781	DEAD-box helicase 10 [Source:HGNC Symbol;Acc:HGNC:2735]	1	160997576	161137312	DDX10	protein_coding	-0.145798418840102	6.47210363065121	0.123625497017429	0.725135132490934	0.999984147965351
ENSCJPG00005001806	exophilin 5 [Source:NCBI gene;Acc:107308375]	1	161155052	161185280		protein_coding	-0.305815484091381	-0.176201645061932	0.138006785757893	0.710270632625482	0.999984147965351
ENSCJPG00005001927	protein O-glucosyltransferase 3 [Source:NCBI gene;Acc:107308374]	1	161189840	161198590	POGLUT3	protein_coding	-0.16700071582149	4.99407897229056	0.165711453598846	0.68395164321928	0.999984147965351
ENSCJPG00005002076	ATM serine/threonine kinase [Source:NCBI gene;Acc:107308373]	1	161222807	161271006	ATM	protein_coding	-0.307197941986069	5.88450863790641	0.398826581996076	0.527695881744079	0.999984147965351
ENSCJPG00005002274	mitogen-activated protein kinase kinase kinase kinase 4 [Source:NCBI gene;Acc:107306869]	1	120368149	120504879	MAP4K4	protein_coding	-0.597650131357676	7.90835666153423	1.53218298220983	0.215785113486	0.999984147965351
ENSCJPG00005002866	5'-nucleotidase domain containing 3 [Source:NCBI gene;Acc:107316328]	1	57411868	57429343	NT5DC3	protein_coding	0.156150418098527	3.52180742562745	0.0634722551219156	0.801089755082506	0.999984147965351
ENSCJPG00005002879	protein tyrosine phosphatase receptor type O [Source:NCBI gene;Acc:107316380]	1	57458523	57598644	PTPRO	protein_coding	-0.431295071371063	5.72995931434645	0.604550393643876	0.436847092805232	0.999984147965351
ENSCJPG00005002898	epidermal growth factor receptor pathway substrate 8 [Source:NCBI gene;Acc:107316343]	1	57586117	57716482	EPS8	protein_coding	-0.574239807441952	5.27504528362897	1.87828322532817	0.170529398721249	0.999984147965351
ENSCJPG00005002917	serine/threonine kinase receptor associated protein [Source:NCBI gene;Acc:107316382]	1	57767296	57776089	STRAP	protein_coding	-0.112937199646368	7.51951046960464	0.0864953791231926	0.768680751553977	0.999984147965351
ENSCJPG00005002923	deoxyribose-phosphate aldolase [Source:NCBI gene;Acc:107316387]	1	57777614	57829312	DERA	protein_coding	0.136595689670434	5.34237940462937	0.0858601960011924	0.769507548488843	0.999984147965351
ENSCJPG00005002928	solute carrier family 15 member 5 [Source:NCBI gene;Acc:107316396]	1	57876635	57907750	SLC15A5	protein_coding	0.226979732218713	-1.95483348497403	0.0388073183564908	0.843830877850993	0.999984147965351
ENSCJPG00005002936	microsomal glutathione S-transferase 1 [Source:NCBI gene;Acc:107316412]	1	57932779	57944259	MGST1	protein_coding	0.872932626505526	6.2062469670677	4.09826911061413	0.0429271391126897	0.999984147965351
ENSCJPG00005002941	LIM domain only 3 [Source:NCBI gene;Acc:107316419]	1	58009416	58065814	LMO3	protein_coding	-0.00418443292402714	1.61919609084272	3.30711501774772e-05	0.995411588945053	0.999984147965351
ENSCJPG00005002954	RERG like [Source:NCBI gene;Acc:107316467]	1	58544106	58550788	RERGL	protein_coding	-0.504561475305966	3.10040480624367	0.626080240116885	0.428796763544005	0.999984147965351
ENSCJPG00005002965	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma [Source:NCBI gene;Acc:107316443]	1	58562249	58822783	PIK3C2G	protein_coding	-0.556553471387757	1.96319720891593	0.820512677807912	0.365030313538129	0.999984147965351
ENSCJPG00005002976	Coturnix japonica phospholipase C zeta 1 (PLCZ1), mRNA. [Source:RefSeq mRNA;Acc:NM_001323227]	1	58824792	58864315	PLCZ1	protein_coding	-0.463806546919722	-3.23218685921377	0.108730141235497	0.741594509166897	0.999984147965351
ENSCJPG00005003009	capping actin protein of muscle Z-line subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:24205]	1	58863390	58865480	CAPZA3	protein_coding	-3.14913021647293	-3.93061978671328	3.0433758072135	0.0810671699761108	0.999984147965351
ENSCJPG00005003025	pleckstrin homology domain containing A5 [Source:NCBI gene;Acc:107316479]	1	58984887	59147871	PLEKHA5	protein_coding	0.025438557810397	5.55373702161252	0.00282949001893229	0.95757817208139	0.999984147965351
ENSCJPG00005003055	AE binding protein 2 [Source:NCBI gene;Acc:107316563]	1	59165532	59212671	AEBP2	protein_coding	-0.435586436918004	4.40054780062092	0.866001203894072	0.352064728418958	0.999984147965351
ENSCJPG00005003063		1	59250583	59265698		lncRNA	1.17698545321187	-3.3376372914288	0.340042022771098	0.559804966583498	0.999984147965351
ENSCJPG00005003064		1	59273887	59286000		lncRNA	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005003065		1	59295600	59346586		lncRNA	0.418498870968812	-2.57321448867071	0.106904542758556	0.743696171630426	0.999984147965351
ENSCJPG00005003066		1	59413459	59422525		lncRNA	1.99875650933171	-4.11772692453371	1.32499260285074	0.249697996364002	0.999984147965351
ENSCJPG00005003067		1	59487462	59513483		lncRNA	-1.00892605459377	-3.57965349108213	0.333630639752839	0.563529016138995	0.999984147965351
ENSCJPG00005003068		1	59508678	59513039		lncRNA	1.99875650933171	-4.11772692453371	1.32499260285074	0.249697996364002	0.999984147965351
ENSCJPG00005003071	phosphodiesterase 3A [Source:NCBI gene;Acc:107316682]	1	59525431	59757726	PDE3A	protein_coding	-0.607197550258669	5.0950755027583	1.2459317152752	0.264330922492215	0.999984147965351
ENSCJPG00005003077	solute carrier organic anion transporter family member 1C1 [Source:NCBI gene;Acc:107316677]	1	59771447	59796899	SLCO1C1	protein_coding	-1.00950409949095	-2.59974197007074	0.863012190335767	0.352897122190576	0.999984147965351
ENSCJPG00005003090	solute carrier organic anion transporter family member 1C1-like [Source:NCBI gene;Acc:107316661]	1	59804903	59830793		protein_coding	-4.26293266014325	-3.62934934691371	5.24122392838322	0.0220577504353092	0.999984147965351
ENSCJPG00005003097	solute carrier organic anion transporter family member 1C1-like [Source:NCBI gene;Acc:107316671]	1	59833536	59855915		protein_coding	0.358221956671532	-2.5298297791076	0.0459156258199647	0.8303292458701	0.999984147965351
ENSCJPG00005003106	solute carrier organic anion transporter family member 1A2-like [Source:NCBI gene;Acc:107316629]	1	59867436	59929088	SLCO1A2	protein_coding	-0.879326021109643	3.64026135105027	0.284469500247956	0.593786600183127	0.999984147965351
ENSCJPG00005003113	islet amyloid polypeptide [Source:NCBI gene;Acc:107316654]	1	59905845	59908883	IAPP	protein_coding	-1.77753809449825	-4.1462218832016	1.15947499259319	0.28157444895222	0.999984147965351
ENSCJPG00005003115	pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:NCBI gene;Acc:107316617]	1	59935983	59949859	PYROXD1	protein_coding	-0.0753097384269117	4.53401801648783	0.0298669395881745	0.862792490152204	0.999984147965351
ENSCJPG00005003124	RecQ like helicase [Source:NCBI gene;Acc:107316601]	1	59951747	59965907	RECQL	protein_coding	-0.137879008771118	4.67489503043337	0.109166718085469	0.741094816857883	0.999984147965351
ENSCJPG00005003126	golgi transport 1B [Source:NCBI gene;Acc:107316620]	1	59967289	59978029	GOLT1B	protein_coding	-0.0656063043684462	3.74031098609932	0.0199265213512936	0.887742493567692	0.999984147965351
ENSCJPG00005003144	branched chain amino acid transaminase 1 [Source:NCBI gene;Acc:107316588]	1	59983844	60041986	BCAT1	protein_coding	-0.630675498865909	3.10298665767669	1.28778452110282	0.256456636952877	0.999984147965351
ENSCJPG00005003158	SRY-box transcription factor 5 [Source:NCBI gene;Acc:107316728]	1	60332424	60781618	SOX5	protein_coding	-0.440593647121744	4.56716519361445	0.684509584858191	0.408038176587438	0.999984147965351
ENSCJPG00005003175		1	60831356	60839401		lncRNA	0.132444088405974	-4.01238098559407	0.00396005071970862	0.949823094591829	0.999984147965351
ENSCJPG00005003178		1	60962222	60964552		lncRNA	-0.0658301160658665	-3.98667111272049	0.000709198956360346	0.978754215389312	0.999984147965351
ENSCJPG00005003179		1	60962248	60974503		lncRNA	2.85987845484797	-3.99571028549696	2.47553532378676	0.115630068361874	0.999984147965351
ENSCJPG00005003183		1	61007347	61012011		lncRNA	-0.260666689758146	-4.01171481491524	0.0134567470435289	0.90764998985918	0.999984147965351
ENSCJPG00005003187	ethanolamine kinase 1 [Source:NCBI gene;Acc:107317215]	1	61062443	61088961	ETNK1	protein_coding	-0.0640908157178177	7.09689657974391	0.013102705985375	0.908867563415372	0.999984147965351
ENSCJPG00005003196	C2 calcium dependent domain containing 5 [Source:NCBI gene;Acc:107317156]	1	61110690	61178184	C2CD5	protein_coding	-0.0891541273877392	6.68314966612926	0.0444897414354557	0.832945082114356	0.999984147965351
ENSCJPG00005003209	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:NCBI gene;Acc:107317147]	1	61193916	61312256	ST8SIA1	protein_coding	-0.0420947505316591	2.32919805451816	0.00417077333190452	0.948507195154555	0.999984147965351
ENSCJPG00005003211		1	61297010	61300059		protein_coding	0.0738781338648033	-1.08708670372166	0.0101211476866009	0.91986488886221	0.999984147965351
ENSCJPG00005003212		1	61328840	61343013		lncRNA	1.99875650933171	-4.11772692453371	1.32499260285074	0.249697996364002	0.999984147965351
ENSCJPG00005003213		1	61338291	61344491		lncRNA	0.990732642797302	-2.93745780798345	0.281614282513442	0.595645105689753	0.999984147965351
ENSCJPG00005003216	C3a anaphylatoxin chemotactic receptor-like [Source:NCBI gene;Acc:107317137]	1	61386570	61387943	C3AR1	protein_coding	-0.0432516209966314	1.44549954302235	0.00462905722392293	0.9457560412173	0.999984147965351
ENSCJPG00005003219	sulfotransferase 6B1-like [Source:NCBI gene;Acc:107317127]	1	61409955	61426069		protein_coding	-1.03445468057622	-2.84216166305456	0.554460411424731	0.456500878148237	0.999984147965351
ENSCJPG00005003221	cytidine monophosphate N-acetylneuraminic acid synthetase [Source:NCBI gene;Acc:107317124]	1	61433782	61442510	CMAS	protein_coding	-0.279698421461935	4.37912975488988	0.415989127789508	0.518945206883004	0.999984147965351
ENSCJPG00005003226	ATP binding cassette subfamily C member 9 [Source:NCBI gene;Acc:107317080]	1	61442592	61531456	ABCC9	protein_coding	-0.183777675226351	4.84103072968696	0.116665690511592	0.732679336906024	0.999984147965351
ENSCJPG00005003236	potassium inwardly rectifying channel subfamily J member 8 [Source:NCBI gene;Acc:107317074]	1	61541712	61547420	KCNJ8	protein_coding	0.101769117514483	3.82969662882618	0.0440718503027213	0.833719992185622	0.999984147965351
ENSCJPG00005003238	lactate dehydrogenase B [Source:NCBI gene;Acc:107317015]	1	61609818	61701068	LDHB	protein_coding	0.129634024072566	9.68033388656208	0.072596283986968	0.787593435196043	0.999984147965351
ENSCJPG00005003244	glycogen synthase 2 [Source:NCBI gene;Acc:107316995]	1	61621660	61664315	GYS2	protein_coding	-0.156499561786648	-0.356070265557953	0.0140264594769306	0.905724298614062	0.999984147965351
ENSCJPG00005003246	spexin hormone [Source:HGNC Symbol;Acc:HGNC:28139]	1	61680163	61686089	SPX	protein_coding	-4.02361420376725	-3.73992350719118	4.67221707418362	0.0306543305149143	0.999984147965351
ENSCJPG00005003254	lymphoid-restricted membrane protein-like [Source:NCBI gene;Acc:107316959]	1	61690923	61729288		protein_coding	-0.402132007709561	1.66838112392442	0.156639122474889	0.692269835768298	0.999984147965351
ENSCJPG00005003259	cancer susceptibility 1 [Source:NCBI gene;Acc:107316983]	1	61729481	61744863	DNAI7	protein_coding	0.172280476202672	3.82868895411099	0.0872151286406506	0.767747853878983	0.999984147965351
ENSCJPG00005003264	electron transfer flavoprotein regulatory factor 1 [Source:NCBI gene;Acc:107317061]	1	61744884	61746284	ETFRF1	protein_coding	0.426056525325847	2.95454121739002	0.475676393018677	0.490387287633428	0.999984147965351
ENSCJPG00005003266	KRAS proto-oncogene, GTPase [Source:NCBI gene;Acc:107317023]	1	61749196	61771609	KRAS	protein_coding	-0.271674787712327	6.27902895393108	0.372713326716394	0.541528974707164	0.999984147965351
ENSCJPG00005003270		1	61833380	61842053		lncRNA	0.608843659914447	-3.70179978275412	0.160948733960136	0.688284538554336	0.999984147965351
ENSCJPG00005003271		1	61965524	61967333		lncRNA	-0.260666689758146	-4.01171481491524	0.0134567470435289	0.90764998985918	0.999984147965351
ENSCJPG00005003272		1	61967354	61972182		lncRNA	-2.06458662539758	-4.10858092395507	1.34221625281924	0.246643505441851	0.999984147965351
ENSCJPG00005003273		1	61991921	61996393		lncRNA	-3.79244637467665	-3.75242765029987	3.59611660982884	0.0579147094956422	0.999984147965351
ENSCJPG00005003275	Ras association domain family member 8 [Source:NCBI gene;Acc:107316939]	1	62066351	62099696	RASSF8	protein_coding	0.218204762991189	5.79482589967355	0.181994855695763	0.669664468526128	0.999984147965351
