Gene stable ID	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000000585	MYL4	myosin, light chain 4, alkali; atrial, embryonic [Source:NCBI gene;Acc:396472]	27	5250693	5256162	1	protein_coding	-0.565610478113798	7.49559934625744	119.011239652833	1.04137753967858e-27	5.22635269913453e-26
ENSGALG00000000596	CDC27	cell division cycle 27 [Source:NCBI gene;Acc:419960]	27	5259680	5286482	1	protein_coding	-0.199373511625509	5.38043737589573	3.56962982305461	0.0588454278410288	0.124556542178291
ENSGALG00000000599	MARCHF2	membrane associated ring-CH-type finger 2 [Source:NCBI gene;Acc:420062]	28	911079	922400	-1	protein_coding	1.66160907945112	-0.13935738852829	1.54361640275234	0.214080312553673	0.33452974548787
ENSGALG00000000603	KANSL1	KAT8 regulatory NSL complex subunit 1 [Source:NCBI gene;Acc:419961]	27	5290753	5359216	1	protein_coding	0.224917456723353	4.57088577727767	2.60291632061253	0.106667271551994	0.198030509329027
ENSGALG00000000606	ARL8A	ADP ribosylation factor like GTPase 8A [Source:NCBI gene;Acc:421175]	26	355155	365068	-1	protein_coding	0.109775744610526	4.37310997249074	0.537499111901135	0.46347102753874	0.588516913794255
ENSGALG00000000607	GPR37L1	G protein-coupled receptor 37 like 1 [Source:NCBI gene;Acc:421176]	26	349399	353524	1	protein_coding	0.0244344871396623	0.727375259728161	0.00121764659250179	0.972163632510568	0.981116088438592
ENSGALG00000000608	CDH1	cadherin 1 [Source:NCBI gene;Acc:415860]	11	18870452	18879210	1	protein_coding	-1.15859636398626	2.69198815620139	15.2627745517843	9.35419392244822e-05	0.00056887906413983
ENSGALG00000000615	NWD1	NACHT and WD repeat domain containing 1 [Source:NCBI gene;Acc:419556]	23	678435	689421	-1	protein_coding	0.207873761987129	6.66589757859933	9.5643550574193	0.00198391886785669	0.00801025888751158
ENSGALG00000000618	ZCCHC17	zinc finger CCHC-type containing 17 [Source:NCBI gene;Acc:404295]	23	688912	702716	1	protein_coding	-0.594817538060667	6.10935549467987	51.0707795532494	8.90947317938436e-13	1.82262365612549e-11
ENSGALG00000000619	ANGPTL4	angiopoietin like 4 [Source:NCBI gene;Acc:769087]	28	945364	954006	-1	protein_coding	0.570290172161141	4.53816432705688	16.2766553258021	5.47341400704491e-05	0.000357569747175561
ENSGALG00000000621	KANK3	KN motif and ankyrin repeat domains 3 [Source:NCBI gene;Acc:428321]	28	971434	981257	1	protein_coding	-0.02221627183566	3.90245754842413	0.0156168255597438	0.900549439791414	0.934483186798047
ENSGALG00000000627	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11 [Source:NCBI gene;Acc:428173]	21	539941	556279	1	protein_coding	0.0399761656867872	4.69502765543332	0.0895004114591114	0.764813242219717	0.843509367574426
ENSGALG00000000629		NADH:ubiquinone oxidoreductase subunit A7 [Source:NCBI gene;Acc:420065]	28	983593	984731	1	protein_coding	0.00909466434792834	8.61713392086818	0.066687785242485	0.796221856905831	0.864828351857669
ENSGALG00000000630	HAS3	hyaluronan synthase 3 [Source:NCBI gene;Acc:427564]	11	18909088	18913330	1	protein_coding	-1.37746961415716	1.13071578842472	5.27458676088667	0.0216389236410462	0.0574975383134949
ENSGALG00000000636	MDM4	MDM4, p53 regulator [Source:NCBI gene;Acc:419823]	26	1813731	1832064	1	protein_coding	-0.343109547056894	2.14820542785872	0.951476502028441	0.329343750997208	0.457232663612981
ENSGALG00000000637	ZBTB48	zinc finger and BTB domain containing 48 [Source:NCBI gene;Acc:419370]	21	570199	581910	-1	protein_coding	0.402957596155003	3.43142300513719	3.65338289354793	0.0559554495797128	0.119309416018685
ENSGALG00000000638	UTP4	UTP4, small subunit processome component [Source:NCBI gene;Acc:769632]	11	18914355	18919580	1	protein_coding	0.153235095160755	4.47017465467223	1.12349898011755	0.289166278622545	0.41227211368726
ENSGALG00000000639	LRRN2	leucine rich repeat neuronal 2 [Source:NCBI gene;Acc:428261]	26	1842480	1844570	-1	protein_coding	-0.866559829708415	2.13070559941199	5.66665170749427	0.017290428046268	0.0478113677653656
ENSGALG00000000650	NIP7	NIP7, nucleolar pre-rRNA processing protein [Source:NCBI gene;Acc:415863]	11	18933246	18934623	1	protein_coding	0.304276047608421	7.55500808384708	37.3718734976744	9.76198547574735e-10	1.4072983088527e-08
ENSGALG00000000652	ACOT7	acyl-CoA thioesterase 7 [Source:NCBI gene;Acc:419371]	21	622081	629374	1	protein_coding	-0.206436509730223	5.60439720183546	4.47264459426263	0.0344416439254726	0.0818008084386501
ENSGALG00000000653	CNTN2	contactin 2 [Source:NCBI gene;Acc:419825]	26	1979695	2003254	1	protein_coding	0.113589434410359	1.94310630726874	0.0896228874265166	0.764657124620316	0.843423797722316
ENSGALG00000000654	TMED6	transmembrane p24 trafficking protein 6 [Source:NCBI gene;Acc:101750075]	11	18934966	18937487	-1	protein_coding	2.4134268768075	-0.0568939365041631	3.08720538960043	0.0789102237828517	0.155532400375434
ENSGALG00000000657	TERF2	telomeric repeat binding factor 2 [Source:NCBI gene;Acc:395598]	11	18938562	18946393	-1	protein_coding	0.0873055101342709	4.86065986945527	0.480625255314069	0.488139238096782	0.611669048787707
ENSGALG00000000667	EDN2	endothelin 2 [Source:NCBI gene;Acc:419559]	23	1063330	1068649	1	protein_coding	0.93630332060187	0.528070194757505	1.34639205513141	0.245909854270802	0.370261550039452
ENSGALG00000000668	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit [Source:NCBI gene;Acc:419826]	26	2014218	2023555	-1	protein_coding	0.726489226314514	4.84212704078175	32.5568721549387	1.15755102784594e-08	1.48001167131731e-07
ENSGALG00000000669	ETV3	ETS variant 3 [Source:NCBI gene;Acc:426718]	25	2520992	2528858	1	protein_coding	-1.57522886561236	0.473611366756895	3.00237791991083	0.0831424039820902	0.161913919794499
ENSGALG00000000674	MYO1D	myosin ID [Source:NCBI gene;Acc:419963]	27	3817962	3888947	1	protein_coding	-0.204801207725132	2.28096735430776	0.38174737539323	0.536669551099878	0.655430439848302
ENSGALG00000000678	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:NCBI gene;Acc:395465]	23	1506533	1508755	1	protein_coding	-0.553858704981217	3.38046209538335	6.37537250974143	0.0115714751033013	0.0352360767251079
ENSGALG00000000681	PAK1	p21 (RAC1) activated kinase 1 [Source:NCBI gene;Acc:419083]	1	194484628	194551701	1	protein_coding	0.153553379390132	4.47711530512926	1.1337780433619	0.286970907823839	0.409522661444065
ENSGALG00000000684	KLHDC8A	kelch domain containing 8A [Source:NCBI gene;Acc:419829]	26	2090546	2094449	-1	protein_coding	-0.242853568097225	1.32776345661816	0.229853334527461	0.631632600047441	0.736481828738412
ENSGALG00000000685	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:NCBI gene;Acc:419964]	27	3794520	3809775	-1	protein_coding	-0.445550640954538	2.64352353916821	2.37398507208594	0.123371755720088	0.219227772407967
ENSGALG00000000690	GDPD4	glycerophosphodiester phosphodiesterase domain containing 4 [Source:NCBI gene;Acc:419084]	1	194560365	194594269	1	protein_coding	-5.10718654726502	0.860619170596504	22.3244856717268	2.30251921024387e-06	2.04711034467871e-05
ENSGALG00000000692	CDK18	cyclin dependent kinase 18 [Source:NCBI gene;Acc:771736]	26	2156870	2171973	1	protein_coding	-2.23837918577669	-0.0568994137169461	2.48082980883467	0.115241437820566	0.208015684708672
ENSGALG00000000693	NOB1	NIN1/PSMD8 binding protein 1 homolog [Source:NCBI gene;Acc:415867]	11	19039525	19042055	-1	protein_coding	-0.161088006597524	6.09951940675435	3.84859582124254	0.0497876562885771	0.110983692100315
ENSGALG00000000695	MFSD4A	major facilitator superfamily domain containing 4A [Source:NCBI gene;Acc:419831]	26	2178133	2192431	1	protein_coding	-1.85135396934922	0.817560402306822	6.1518914168475	0.0131271637029945	0.0379473626717434
ENSGALG00000000699	WWP2	WW domain containing E3 ubiquitin protein ligase 2 [Source:NCBI gene;Acc:415868]	11	19042181	19073845	1	protein_coding	0.67254510522629	3.37314642234391	9.66845048992479	0.00187459351407281	0.00761859072275753
ENSGALG00000000703	SLC45A3	solute carrier family 45 member 3 [Source:NCBI gene;Acc:771751]	26	2224414	2246628	-1	protein_coding	0.136644616324654	2.23261258996941	0.165499269057005	0.684143124308161	0.779075853622558
ENSGALG00000000707	PSMD7	proteasome 26S subunit, non-ATPase 7 [Source:NCBI gene;Acc:415869]	11	19074895	19080147	-1	protein_coding	-0.166891645673946	7.79387081909702	13.0257255219417	0.00030724102405746	0.00160416558015417
ENSGALG00000000708	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1 [Source:NCBI gene;Acc:404775]	26	2262710	2277921	-1	protein_coding	-0.111881878515171	9.20692202770472	14.5453431681432	0.000136826419806282	0.000791764950818678
ENSGALG00000000712	RAB29	RAB29, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9789]	26	2278989	2285673	-1	protein_coding	0.121176782539914	3.761877165562	0.421072511397718	0.516402366540364	0.6389586885534
ENSGALG00000000713	ZFHX3	zinc finger homeobox 3 [Source:NCBI gene;Acc:395682]	11	19493186	19635682	1	protein_coding	-0.41378943738844	6.03151844011619	23.8170287972417	1.05941057215209e-06	9.902584460325e-06
ENSGALG00000000719	RPL22	ribosomal protein L22 [Source:NCBI gene;Acc:373937]	21	640004	645489	1	protein_coding	0.0993044592334203	11.408486407782	46.006693709445	1.17849637979044e-11	2.14163301505064e-10
ENSGALG00000000720		guanylate binding protein 1 [Source:NCBI gene;Acc:419563]	23	1516302	1523141	1	protein_coding	0.761482241308401	1.75047455844337	3.366304540693	0.0665428621989337	0.137887389545929
ENSGALG00000000721	SLC41A1	solute carrier family 41 member 1 [Source:HGNC Symbol;Acc:HGNC:19429]	26	2287405	2305691	-1	protein_coding	-0.1716155274743	0.296739585589587	0.031926801447419	0.858188404913394	0.904319394918265
ENSGALG00000000723	STX12	syntaxin 12 [Source:NCBI gene;Acc:769300]	23	1524210	1536927	1	protein_coding	-0.135632328115166	5.47703198952445	1.77348145190211	0.182951808172525	0.299117433364731
ENSGALG00000000724	PM20D1	peptidase M20 domain containing 1 [Source:NCBI gene;Acc:419838]	26	2303301	2320772	-1	protein_coding	0.0605191193639706	3.86065053873319	0.112715052625137	0.737074009440763	0.823315118189683
ENSGALG00000000726	ELAVL1	ELAV like RNA binding protein 1 [Source:NCBI gene;Acc:395637]	28	1027920	1050549	-1	protein_coding	0.332726027490961	6.85365031673378	27.8528104224547	1.30903785105764e-07	1.41297150958383e-06
ENSGALG00000000729	PPP1R8	protein phosphatase 1 regulatory subunit 8 [Source:NCBI gene;Acc:419564]	23	1536772	1555237	1	protein_coding	-0.25834056618235	5.44374193508437	6.24186051303742	0.0124765341287471	0.0375239363043247
ENSGALG00000000734	RPA2	replication protein A2 [Source:NCBI gene;Acc:419566]	23	1570009	1573848	-1	protein_coding	0.130775169789561	6.55217447716847	3.49858417715619	0.0614213180159958	0.129017202325796
ENSGALG00000000737	SMPDL3B	sphingomyelin phosphodiesterase acid like 3B [Source:NCBI gene;Acc:769013]	23	1574041	1579810	1	protein_coding	0.713073810632652	3.05862617760126	8.56206685106698	0.00343239522909357	0.0127515911106532
ENSGALG00000000747	CHD5	chromodomain helicase DNA binding protein 5 [Source:NCBI gene;Acc:100857108]	21	645544	673036	1	protein_coding	-0.382825454627085	3.91778920073822	4.59114884014843	0.0321374663158738	0.077424044018054
ENSGALG00000000748	TJP3	tight junction protein 3 [Source:NCBI gene;Acc:420070]	28	1088220	1098575	-1	protein_coding	-4.42308716372668	0.528053108893469	13.6435521445008	0.000220998939309643	0.00119694928483461
ENSGALG00000000751	ARNT	aryl hydrocarbon receptor nuclear translocator [Source:NCBI gene;Acc:374026]	25	174129	194999	-1	protein_coding	0.315041031714937	5.03065175092541	7.07286516479645	0.00782600094931108	0.0253777929334544
ENSGALG00000000755	ACER3	alkaline ceramidase 3 [Source:NCBI gene;Acc:419087]	1	194764118	194819371	-1	protein_coding	-0.1310085960964	4.99231402612944	1.17803434981229	0.277756526422007	0.398437971653848
ENSGALG00000000761	TSKU	tsukushi, small leucine rich proteoglycan [Source:NCBI gene;Acc:419088]	1	194859310	194874075	-1	protein_coding	0.434391557059118	2.11304225860636	1.51487456594767	0.218396774962123	0.338233512165152
ENSGALG00000000764	SSR2	signal sequence receptor subunit 2 [Source:NCBI gene;Acc:425656]	25	161090	164525	1	protein_coding	0.205819514994871	8.17454359842067	25.7345815879926	3.91744181694739e-07	3.90290585473237e-06
ENSGALG00000000769	RAB7B	RAB7B, member RAS oncogene family [Source:NCBI gene;Acc:771782]	26	2349209	2352491	-1	protein_coding	0.749985122799231	2.0020170676507	4.06623837392978	0.0437485956856208	0.0996310257980423
ENSGALG00000000776	BRPF3	bromodomain and PHD finger containing, 3 [Source:NCBI gene;Acc:421182]	26	192701	216901	1	protein_coding	0.103776839492114	5.87257390502447	1.37895961732227	0.240278441844579	0.364387244480482
ENSGALG00000000777	EYA3	EYA transcriptional coactivator and phosphatase 3 [Source:NCBI gene;Acc:395717]	23	1582589	1627539	-1	protein_coding	0.329962341660036	4.82853980208449	6.72685848698107	0.00949717213611642	0.0298593760954012
ENSGALG00000000785	HYAL1	hyaluronoglucosaminidase 1 [Source:NCBI gene;Acc:426739]	12	1838093	1840008	-1	protein_coding	0.236676916367183	4.1130644404686	2.07627624046003	0.149604756194995	0.254354136700055
ENSGALG00000000787	DHX38	DEAH-box helicase 38 [Source:NCBI gene;Acc:415875]	11	19707224	19717686	-1	protein_coding	-0.233389858010834	5.58205226555508	5.6193696635229	0.0177630363216139	0.048916669254906
ENSGALG00000000790	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8 [Source:NCBI gene;Acc:419569]	23	1641843	1655758	-1	protein_coding	0.0518433553992745	8.22193785544753	1.67943351101202	0.194999742575923	0.315168884163343
ENSGALG00000000791		family with sequence similarity 72 member A [Source:NCBI gene;Acc:419841]	26	2384160	2390966	-1	protein_coding	0.762422391726698	4.65291759685326	31.2971295779172	2.2140675390865e-08	2.69298815059898e-07
ENSGALG00000000793	VPS72	vacuolar protein sorting-associated protein 72 homolog [Source:NCBI gene;Acc:425660]	25	257785	260117	-1	protein_coding	0.0252239615797896	1.29674034184605	0.00243516529773791	0.960642450523783	0.973698072113353
ENSGALG00000000795	MFSD12	major facilitator superfamily domain containing 12 [Source:NCBI gene;Acc:420074]	28	1155041	1161700	1	protein_coding	-0.617571966365186	0.817568420873684	0.831985294174914	0.361699088030595	0.490859436472923
ENSGALG00000000802	DHODH	dihydroorotate dehydrogenase (quinone) [Source:NCBI gene;Acc:415876]	11	19719050	19722530	-1	protein_coding	0.161892783312304	5.28498735922666	2.23093889613238	0.135271625471866	0.235501570171075
ENSGALG00000000811	IST1	IST1, ESCRT-III associated factor [Source:NCBI gene;Acc:415877]	11	19722896	19730099	-1	protein_coding	0.272160060683068	6.06450065518949	10.8525090969369	0.000986619842809464	0.00437404249101351
ENSGALG00000000812	OAZ1	ornithine decarboxylase antizyme 1 [Source:NCBI gene;Acc:395746]	28	2082439	2086009	-1	protein_coding	0.437859638405122	5.88843910425893	24.836887940494	6.23919970565422e-07	6.04774411901862e-06
ENSGALG00000000814	HNRNPR	heterogeneous nuclear ribonucleoprotein R [Source:NCBI gene;Acc:419570]	23	1662541	1687966	1	protein_coding	0.146330728108498	8.05078155627151	11.9878010225562	0.000535499414773782	0.00259299536279099
ENSGALG00000000817	ZNF821	zinc finger protein 821 [Source:NCBI gene;Acc:415878]	11	19730464	19742076	1	protein_coding	0.462502202911478	4.3046370273707	9.08585525761595	0.00257593990837038	0.0100308581238571
ENSGALG00000000818		leucine rich repeat containing 32 [Source:NCBI gene;Acc:428121]	1	195032674	195039220	1	protein_coding	-2.7176496227416	0.0211022192419561	3.72121533606048	0.0537252526876248	0.115378908124779
ENSGALG00000000820		5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled [Source:NCBI gene;Acc:769107]	23	1741624	1757003	1	protein_coding	-0.850830477027191	2.37306092144409	6.6789844451907	0.00975561904759032	0.0305378456925444
ENSGALG00000000824		myosin light chain kinase, smooth muscle-like [Source:NCBI gene;Acc:428278]	27	3764703	3768368	1	protein_coding	1.26819816031787	0.773188033930122	3.30673799563253	0.0689963230896632	0.141346568407405
ENSGALG00000000835	PLEKHJ1	pleckstrin homology domain containing J1 [Source:NCBI gene;Acc:428324]	28	2118169	2124677	1	protein_coding	0.629779003074444	5.00456393669005	27.5602653347976	1.52275040684781e-07	1.62333161746905e-06
ENSGALG00000000838	THAP12	THAP domain containing 12 [Source:NCBI gene;Acc:428122]	1	195171182	195183627	1	protein_coding	0.159014788970119	1.83927083340131	0.160650736864945	0.688558104645281	0.782156527997803
ENSGALG00000000839	WNT11	Wnt family member 11 [Source:NCBI gene;Acc:395562]	1	195315169	195341425	1	protein_coding	1.49161428252052	2.2967907997859	19.1730034782036	1.19389984299408e-05	9.25811141787467e-05
ENSGALG00000000843	DOT1L	DOT1 like histone lysine methyltransferase [Source:NCBI gene;Acc:420078]	28	2130010	2185378	-1	protein_coding	-0.814890634261729	3.2966799512953	12.588601655407	0.000388106406999558	0.00195693089726538
ENSGALG00000000845	UVRAG	UV radiation resistance associated [Source:NCBI gene;Acc:419091]	1	195484990	195565945	-1	protein_coding	-0.112024456583227	2.03996205055059	0.0939396364999996	0.759227225515636	0.839598046108537
ENSGALG00000000847	GARNL3	GTPase activating Rap/RanGAP domain like 3 [Source:NCBI gene;Acc:417087]	17	10706132	10748976	1	protein_coding	0.254580376345729	5.29093204579392	5.54474938415254	0.0185362108188124	0.0505404681883842
ENSGALG00000000848	AP1G1	adaptor related protein complex 1 gamma 1 subunit [Source:NCBI gene;Acc:415880]	11	19764265	19793120	1	protein_coding	0.546731635091635	0.77318293319658	0.645563238536511	0.421703418243148	0.549380726823315
ENSGALG00000000853	SLC2A8	solute carrier family 2 member 8 [Source:NCBI gene;Acc:378802]	17	10683005	10692783	1	protein_coding	0.923789751257319	4.05407273022534	29.6083664075495	5.28762178447687e-08	6.11951055660362e-07
ENSGALG00000000855	ZMPSTE24	zinc metallopeptidase STE24 [Source:NCBI gene;Acc:419572]	23	1832025	1846206	-1	protein_coding	0.0930677109929477	5.49431071495964	0.852341780970474	0.355890702368936	0.484321609660717
ENSGALG00000000856	EIF2D	eukaryotic translation initiation factor 2D [Source:NCBI gene;Acc:419845]	26	2507117	2516979	-1	protein_coding	-0.0933324547501858	5.44202106293885	0.821189516674473	0.364832608548908	0.493116312083472
